biomarker_id,biomarker_name,mean_wasserstein_rank,min_wasserstein_rank,median_wasserstein_rank,valid_rank_bin_count,wasserstein_rank_by_age_bin,trim_mode,trim_label,trim_rule
blood tetrachloroethene result,Blood Tetrachloroethene Result (ng/mL),6.656574931259447,3.533180298491571,6.913989685133419,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 9.11976275893136}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 8.852922201908989}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.67854569679979}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 8.937045828061398}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.470851028218631}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 4.97505716835785}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 3.685234469305996}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 3.533180298491571}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood tetrachloroethene result,Blood Tetrachloroethene Result (ng/mL),6.219088206198858,2.208124350485466,6.854489064610238,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 8.677366713429773}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 6.968682037777516}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 11.266700829401952}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 6.740296091442961}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.243012226730254}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 7.089556853365451}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.208124350485466}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 2.5589665469574907}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood tetrachloroethene result,Blood Tetrachloroethene Result (ng/mL),7.8972048721946155,2.6707151685205597,6.963605201571937,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 13.379324435902028}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 9.761584407770986}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 12.596043849795965}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 7.923489015564073}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 5.651283575005162}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 5.191477137418352}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.6707151685205597}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 6.003721387579802}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood tetrahydrofuran,Blood Tetrahydrofuran (ng/mL),11.967286467405831,2.0160786196021645,8.78720581476566,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 15.44179776219364}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 8.552775315892536}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 10.416531402870604}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 6.0169274164422575}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.976909121436458}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.0160786196021645}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 4.391090936800643}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.316593590310321}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 8.78720581476566}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 14.307067779465212}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 17.367372514028084}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 25.121688853032136}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 32.86268494943608}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood tetrahydrofuran,Blood Tetrahydrofuran (ng/mL),12.296346000268178,1.8363501187408062,9.605023736619213,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 16.380167234531612}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 9.605023736619213}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.115924219714547}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 5.969455783441621}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 6.607682252697373}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.8363501187408062}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 3.582106309054396}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.405936771851286}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 10.648413018585755}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 13.499255184943658}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 17.609344781799138}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 25.82557014566705}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 33.767268445839875}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood tetrahydrofuran,Blood Tetrahydrofuran (ng/mL),14.491039856344704,1.2696449350535526,11.499432330320403,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 18.961837456064703}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 11.499432330320403}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 11.197138074719977}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 7.378769733867534}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 8.00960424130297}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.2696449350535526}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 5.682092947457906}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 6.438341734643946}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 12.476201936930565}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 15.970553418882142}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 19.064186165451986}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 32.365423662860266}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 38.07029149492521}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood toluene,Blood Toluene (ng/mL),13.075978098688088,2.1412709453659753,9.785927441959974,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 13.374591773302068}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 9.785927441959974}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.188313995645743}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 7.040109103372503}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 7.075348293370087}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.285935437963945}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.1412709453659753}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.2765632099242605}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 10.100096434867442}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 16.99014872576455}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 21.085740202984006}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 26.278063355024166}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 40.36560636340044}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood toluene,Blood Toluene (ng/mL),14.022143807790801,2.3185061592125065,10.50158754352286,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 14.972730920168468}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.888481536524381}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 10.50158754352286}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 7.814369864862449}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 6.291076626424214}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.3185061592125065}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.5000391266687725}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.2141552837234295}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 10.19839856592853}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 17.524279815485528}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 22.23204694606609}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 28.659366441963343}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 43.17283067072983}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood toluene,Blood Toluene (ng/mL),16.112171083921204,2.843793491374129,12.116735492447262,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 17.376613415519046}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 12.468228275014585}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 12.116735492447262}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 9.234089140129601}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 7.27798747558098}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.843793491374129}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.8642448461497025}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 6.532432598935753}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 11.83462849370987}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 20.637403115053164}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 25.490479924964923}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 32.43850721152521}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 48.34308061057147}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood toluene result,Blood Toluene Result (ng/mL),6.642284568032927,2.129182947016781,6.76822178059116,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 10.77988825090522}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 8.601993102143517}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.77202959165355}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 9.421005139485498}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 3.5938542186168663}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 3.9058728354031835}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.129182947016781}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.934450459038803}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood toluene result,Blood Toluene Result (ng/mL),7.017234072861507,2.0660894160689742,7.514274883799727,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 12.044040599813917}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 9.575824894920373}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.212763701700748}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 9.10338881692488}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.078993820113662}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 4.13161038267493}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.0660894160689742}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.925160950674573}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood toluene result,Blood Toluene Result (ng/mL),8.195643018049916,2.3409794121739536,8.527931751965806,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 14.38733870692192}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 11.387405303293376}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 10.966525133218425}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 9.409760482916186}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.78753700196219}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 4.639495082897853}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.3409794121739536}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 7.646103021015424}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood trichloroethene,Blood Trichloroethene (ng/mL),16.055280423287325,2.7450481871923964,15.106291869665043,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 19.560947555106665}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 15.417457800433633}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 13.305030836983558}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 10.48521064934318}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 6.888435237013818}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 3.1103391072203523}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.7450481871923964}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 10.696125663020933}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 15.106291869665043}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 19.061343277919853}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 23.91639212187122}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 28.08165326584352}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 40.34436993112106}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood trichloroethene,Blood Trichloroethene (ng/mL),16.98860422677692,1.8425673025626215,15.858050381516037,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 20.179024421216685}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 15.858050381516037}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 14.104048162224966}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 11.943968527069806}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 7.344900485294311}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.99559196700125}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.8425673025626215}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 11.317615019165611}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 16.297930178782924}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 20.994909993743125}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 25.383854585720705}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 30.26362207660154}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 42.32577184720042}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood trichloroethene,Blood Trichloroethene (ng/mL),18.834923816126015,2.8160960238723542,17.375040264732963,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 22.614383858887223}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 17.375040264732963}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 15.677388806209414}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 12.953553770420687}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 8.254405559777908}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 3.4875003138755307}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.8160960238723542}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 12.365801489608913}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 18.234117130073507}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 23.450857642868566}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 28.244197058698177}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 33.53502297747738}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 45.84564471313557}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood trichloroethene result,Blood Trichloroethene Result (ng/mL),7.982834871361488,1.7944697713807383,10.12409124526336,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 13.535152161324678}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 11.357761863526143}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 12.414221372475467}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 8.89548342487749}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.56121815628817}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.7944697713807383}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.9516731553699904}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 11.35269906564923}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood trichloroethene result,Blood Trichloroethene Result (ng/mL),7.777501271106791,1.8253819733700152,8.799348310025831,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 14.603011430186683}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 11.514225943413164}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.50448907636451}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 8.094207543687153}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 1.8253819733700152}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 3.5727625863585173}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.6810815336089022}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 10.424850081865388}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood trichloroethene result,Blood Trichloroethene Result (ng/mL),9.896359308487378,2.3322455864950413,10.438511731923075,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 18.66240030784707}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 14.597405303293375}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 13.620155999328674}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 10.112732514382039}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.869565315963354}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.3322455864950413}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 6.212078491125359}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 10.764290949464112}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood cadmium,Blood cadmium (ug/L),6.890965281881829,2.118432613802289,4.475440659223059,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 3.9757964281663964}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 3.60695450944638}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 3.836981942564777}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 4.475440659223059}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.51366821766576}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 3.1221104555755597}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.822571263970074}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 2.118432613802289}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 5.13355234027693}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 9.626985026354543}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 12.563053253646373}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 15.680379710310529}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 18.106622243461114}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood cadmium,Blood cadmium (ug/L),7.27683105090853,2.281881844217531,4.536295972512448,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 4.0733617076055}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 3.804499634686132}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 3.9535620234582245}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 4.88517850997577}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.536295972512448}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 3.331271420350639}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.9755438802322622}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 2.281881844217531}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 5.543841068696414}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 10.304382595616259}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 13.435227605806991}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 16.5808759169008}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 18.892881481751914}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
