biomarker_id,biomarker_name,mean_r2,min_r2,median_r2,valid_bin_count,mean_slope_m,slope_m_sd,mean_intercept_c,intercept_c_sd,mean_wasserstein_z,min_wasserstein_z,median_wasserstein_z,valid_wasserstein_bin_count,r2_by_age_bin,wasserstein_z_by_age_bin,trim_mode,trim_label,trim_rule
blood carbon tetrachloride result,Blood Carbon Tetrachloride Result (ng/mL),0.60373920918653,0.5050208837281105,0.6129035180921903,7,0.017653824266761604,0.002038640223185081,0.0009125367656349371,0.0010170009940974887,0.5675689376961166,0.5121093850457815,0.5615593907246055,7,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.6335723803295479}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.5050208837281105}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.5814953720460716}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.6338916654006685}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.6075134644216137}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.6129035180921903}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.651777180287508}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': None}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': None}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.5503987849575683}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.6406652216687974}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.5869496989100281}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.5541406388076195}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.5671594437584158}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.5615593907246055}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.5121093850457815}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': None}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood chloroform,Blood Chloroform (ng/mL),0.6800918446115524,0.5737334943542358,0.6986184569103457,13,0.14330767218450466,0.03564817532857243,-0.03299087423493721,0.016261571549100948,0.5624206088561059,0.44481918408161114,0.5598779098362577,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.5737334943542358}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.6916572038043919}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.6986184569103457}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.7219665323315605}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.7208642534298095}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.6919786909173615}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.7105866877855336}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.67268570206808}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': 0.7217758073658413}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': 0.7239497678401932}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': 0.6072626077484986}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': 0.726427430659194}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': 0.5796873447351352}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.7387828704087243}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.6826419696724897}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.494452487750501}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.6476373790622919}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.5105993669858656}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.5676676534748116}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.471729922064977}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.5857745661783402}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': 0.5171815058359135}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': 0.5611223482671474}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': 0.529180751510445}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': 0.44481918408161114}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': 0.5598779098362577}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
blood chloroform,Blood Chloroform (ng/mL),0.8156573997905185,0.7766484605789895,0.8125179951051261,13,0.10373410197412888,0.025059959650648136,-0.02159061227805759,0.01114280347711513,0.36729197756208404,0.3324003351664026,0.37102592762885445,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.8125179951051261}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.8501875595628098}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.8296326842360493}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.8106811991767502}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.8131643924427195}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.8115397010167158}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.824244333262605}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.8054540120109138}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': 0.8072546413451342}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': 0.8215470847820214}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': 0.7990174337162088}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': 0.8416567000406964}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': 0.7766484605789895}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.3730079540997343}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.3324003351664026}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.34673565641377124}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.37102592762885445}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.36324835327157756}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.3747148730209545}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.3548925848633018}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.37631985852732674}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': 0.3750843090126509}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': 0.3573952113561587}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': 0.3951770451685106}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': 0.34807077884211823}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': 0.4067228209357303}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood chloroform,Blood Chloroform (ng/mL),0.8288428591953576,0.7871473149694346,0.8348901330127608,13,0.0906456401300901,0.02166734455046624,-0.01779880909694775,0.009851204027694817,0.35055343549846,0.32543343679267817,0.3460163618698026,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.8372814975384322}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.8550472434052308}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.8488929491630538}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.8264077453789238}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.8348901330127608}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.8179960988870231}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.8423834851949804}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.8148456581596997}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': 0.8186806629049291}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': 0.8404466766214146}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': 0.8058673956051479}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': 0.8450703086986187}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': 0.7871473149694346}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.3460163618698026}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.3261352056344966}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.32543343679267817}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.35441604692240214}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.3435947586244297}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.36452844345488844}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.3308870966946954}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.36298254575280414}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': 0.3656732141302479}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': 0.3280015610435437}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': 0.38237594605961667}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': 0.3388421762176099}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': 0.3883078682827651}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood chloroform,Blood Chloroform (ng/mL),0.8485358771635998,0.8156454776931861,0.8496599096901406,13,0.06845531209062466,0.016371530160540375,-0.011483598263190611,0.007455936964129832,0.3238381306341841,0.2924873308416517,0.3199573246084235,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.8591265439181557}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.8590469473226364}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.8663801972389438}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.8496599096901406}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.8558824092154952}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.8480954185358008}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.8696203010131243}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.8338447449144778}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': 0.8367397728301957}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': 0.8716654132791972}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': 0.8202666889919749}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': 0.8449925784834693}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': 0.8156454776931861}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.3199573246084235}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.31808195578007936}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.3016482839807525}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.31234796145351584}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.31456736392148654}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.32382161562628975}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.2924873308416517}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.34288921680303996}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': 0.34197549839257035}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': 0.29457236962627104}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': 0.34830480489989013}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': 0.3325459650386134}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': 0.366696007271809}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood chloroform result,Blood Chloroform Result (pg/mL),0.7237801105168338,0.5232043480307899,0.7584251757623031,8,261.6936786288058,67.46535124923737,-37.09495478930059,18.786978962691443,0.5207892963616547,0.37829636424155644,0.41653063997227213,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.6617850923443673}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.5232043480307899}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.773726466049083}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.6977203352571119}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.7735086689847458}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.8434456219439664}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.7678668139338621}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.7489835375907441}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': None}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.8347364669849884}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.7632647668510175}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.3842604990395505}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.5769111414371839}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.39578385239439684}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.3971098325949415}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.37829636424155644}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.4359514473496028}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': None}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
blood chloroform result,Blood Chloroform Result (pg/mL),0.8688534814007389,0.8322546746207871,0.8667350033777927,8,188.96100977691117,30.663822128564746,-25.04137320426157,15.434580754198894,0.3002618765616394,0.23584339562566314,0.30144633168646684,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.8924668391649255}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.8921066955700865}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.8774649399562064}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.8518189106258018}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.8351986583902177}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.9135120660785067}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.8560050667993789}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.8322546746207871}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': None}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.26818547484279615}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.28442628156574784}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.28718763903034267}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.3310125765409138}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.33250306602877944}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.23584339562566314}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.31570502434259096}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.3472315545162814}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': None}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood chloroform result,Blood Chloroform Result (pg/mL),0.889587112481671,0.8576626341485407,0.8816446637079896,8,169.00277687559918,28.108630693022903,-21.17402320059398,13.738026313353815,0.2741693492233518,0.2044882726211557,0.28050263058363156,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.9257184128963861}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.9054069809434997}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.8928884241143727}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.8700656024471609}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.8583712337199979}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.9361827082818035}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.8704009033016065}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.8576626341485407}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': None}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.23044998334156425}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.25824596743398576}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.26311141323059417}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.3024283735017318}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.3152951159557238}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.2044882726211557}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.297893847936669}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.32144181976538977}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': None}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood chloroform result,Blood Chloroform Result (pg/mL),0.9178480977862089,0.8795133913034086,0.9185972155855155,8,133.3983425323331,22.330141262365775,-14.422735016255162,10.812591238572843,0.22960618234270844,0.1595114474214753,0.23126296015188444,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.9524295912624499}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.9307372248474008}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.9366463722548908}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.9064572063236301}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.8795133913034086}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.9567706996904086}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.8951591516928612}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.885071144914622}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': None}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.1724832031467643}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.21854751690109386}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.18972033511887}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.24397840340267501}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.2985965096009885}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.1595114474214753}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.2685641712978477}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.285447871851953}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood cyclohexane,Blood Cyclohexane (ng/mL),0.09322828380700576,0.06804304903195957,0.08272631978539935,13,0.034051552712213606,0.08317720871005849,0.005877219276562527,0.014184577161733566,0.8266117146283457,0.8061769824488947,0.82819139593645,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.09254855467328449}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.1558184574947269}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.1660127836737625}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.06804304903195957}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.08272631978539935}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.07393459040761863}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.10029846785870156}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.06852565707022318}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': 0.07061522636540662}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': 0.0964135279528302}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': 0.06899237655872514}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': 0.07683328093379338}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': 0.09120539768464331}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.8344945306004636}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.8323392752967396}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.830208208844534}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.8061769824488947}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.8199419287042263}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.8255435825294271}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.8185457461009145}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.8354486915674693}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': 0.82819139593645}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': 0.8296023373859234}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': 0.8187880752821863}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': 0.840635549079225}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': 0.8260359863920392}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
blood cyclohexane,Blood Cyclohexane (ng/mL),0.6104499702059436,0.49753749856902196,0.6215190999398127,13,0.0004551537108191147,0.00012993963626994274,0.013889016416099124,4.622227798119374e-05,0.5665729519321763,0.5244498552384594,0.5580657700564466,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'r2': 0.6671294677616847}, {'age_bin': '25-29', 'age_mid': 27.5, 'r2': 0.6286423281587941}, {'age_bin': '30-34', 'age_mid': 32.5, 'r2': 0.6380392941715256}, {'age_bin': '35-39', 'age_mid': 37.5, 'r2': 0.6362576771644795}, {'age_bin': '40-44', 'age_mid': 42.5, 'r2': 0.6396906319601601}, {'age_bin': '45-49', 'age_mid': 47.5, 'r2': 0.6344573607755165}, {'age_bin': '50-54', 'age_mid': 52.5, 'r2': 0.6205391006575114}, {'age_bin': '55-59', 'age_mid': 57.5, 'r2': 0.6215190999398127}, {'age_bin': '60-64', 'age_mid': 62.5, 'r2': 0.5997753074469039}, {'age_bin': '65-69', 'age_mid': 67.5, 'r2': 0.5999592007983421}, {'age_bin': '70-74', 'age_mid': 72.5, 'r2': 0.5799594002880812}, {'age_bin': '75-79', 'age_mid': 77.5, 'r2': 0.5723432449854318}, {'age_bin': '80-84', 'age_mid': 82.5, 'r2': 0.49753749856902196}]","[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_z': 0.5244498552384594}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_z': 0.5549643168060058}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_z': 0.5456620303129358}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_z': 0.551079540619505}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_z': 0.5463953089848208}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_z': 0.5480095597293624}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_z': 0.5580657700564466}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_z': 0.5599825951436918}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_z': 0.5746835758586062}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_z': 0.5753848035350597}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_z': 0.5880093335969157}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_z': 0.5954524234680943}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_z': 0.643309261768387}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
