biomarker_id,biomarker_name,mean_wasserstein_rank,min_wasserstein_rank,median_wasserstein_rank,valid_rank_bin_count,wasserstein_rank_by_age_bin,trim_mode,trim_label,trim_rule
blood ethyl acetate,Blood Ethyl Acetate (ng/mL),8.388291485757561,1.5305743393382516,6.457314978283589,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 7.734537471232529}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.144096974932896}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 6.457314978283589}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 4.539798436684173}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.3957856564056215}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.5305743393382516}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.7620270390551367}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.462534486557358}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 6.327602690162341}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 10.832327799920975}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 14.785943309771831}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 17.494360308891736}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 18.58088582361184}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood ethylbenzene,Blood Ethylbenzene (ng/mL),12.23597751368422,1.8723296123038524,10.104442850322634,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 11.32689291220602}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.104442850322634}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.264587848560819}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 7.522001896238399}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 5.359198789855959}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.1159732965457168}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.8723296123038524}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.980625680184231}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 10.633514151835634}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 14.778425641892536}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 19.79962040270349}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 26.81086318827312}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 34.49923140697247}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
blood ethylbenzene,Blood Ethylbenzene (ng/mL),12.405933473360648,1.6937882095292118,10.536158772196035,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 11.892424935279871}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.536158772196035}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.481096447982344}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 7.3592378398460445}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 5.060543241453001}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.199112610638239}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.6937882095292118}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.142763561530397}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 10.729082322641396}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 15.119933442775823}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 20.86626522714076}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 27.125642994932626}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 35.07108554774268}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood ethylbenzene,Blood Ethylbenzene (ng/mL),12.3629993969093,1.8255223649135441,10.277671964630791,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 10.974372210108427}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.444893042692549}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.523325778034083}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 7.88021637089303}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 5.239364888496614}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.084543754009145}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.8255223649135441}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.875621874334772}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 10.277671964630791}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 14.336859852727603}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 21.717455493666534}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 26.924556407496297}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 34.614588157817536}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood ethylbenzene,Blood Ethylbenzene (ng/mL),12.46187020439812,2.3536993615766875,10.183658165725634,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 11.822952418771555}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.183658165725634}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.446682976804407}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 7.767887671168847}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.666426339450862}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.3536993615766875}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.4623121377109545}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.7495433661187185}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 10.535222616485932}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 14.410199540583415}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 21.577387498726623}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 26.037393800518018}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 35.990946763533934}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood ethylbenzene result,Blood Ethylbenzene Result (ng/mL),5.700408380248177,1.6310180340306508,5.804829310989524,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 9.24581430071418}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 9.257880116778383}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 7.841564193297562}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 6.4532125388091774}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 3.644210475186184}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.373121299999414}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.6310180340306508}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.156446083169869}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
blood ethylbenzene result,Blood Ethylbenzene Result (ng/mL),5.761192829095659,2.116454012369074,5.434445243093473,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 9.865559113007915}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 8.680900472730272}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 8.614760988916021}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 5.625474762953783}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 3.714389397411516}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.2285881621435304}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.116454012369074}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.243415723233161}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood ethylbenzene result,Blood Ethylbenzene Result (ng/mL),5.539721513315508,1.9810856976573397,4.899497386488447,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 9.637730700267035}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 9.140871310807153}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 7.889387195468395}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 5.291768763848802}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 3.7576157886447814}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.1120866407024677}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.9810856976573397}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.5072260091280905}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood ethylbenzene result,Blood Ethylbenzene Result (ng/mL),5.411353108398899,2.286876881407226,4.491494413279982,8,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 9.21625693147665}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 9.318834039790437}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 7.639668733620605}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 5.1465067286591735}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 3.4469424660160355}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.399256988320272}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.286876881407226}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 3.83648209790079}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': None}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': None}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': None}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': None}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': None}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood furan,Blood Furan (ng/mL),10.492721201750117,1.678091022098128,8.816837402311528,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 8.816837402311528}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.882603733927441}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 9.162366476361441}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 5.40363087993514}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.602315144156207}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.7071920877447726}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.678091022098128}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 2.7987295841286057}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 7.849303363688426}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 12.519947706076351}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 19.435283711910355}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 25.45740551381261}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 28.091668996600497}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
blood furan,Blood Furan (ng/mL),10.51014315723771,1.738628989307769,8.315708282264898,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 8.315708282264898}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 11.00231920804287}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 8.80611598473613}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 5.3874563458135665}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.865075231331703}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.738628989307769}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.0159255655365667}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 3.0014181105529465}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 7.912679852345219}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 12.84782060116548}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 19.378371783259297}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 25.15344203799483}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 28.206899051738965}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood furan,Blood Furan (ng/mL),10.426910668222304,1.7197499694710001,8.621931889499372,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 8.621931889499372}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.806973515708215}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 8.798233948992745}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 5.534443935231943}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.8021866658295904}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.9057312831421849}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.7197499694710001}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 2.6357550466907016}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 8.108910132263976}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 12.362082989527963}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 19.14293067069954}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 24.96221582235001}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 28.148692817482733}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood furan,Blood Furan (ng/mL),9.964661315614329,1.1716817398259158,8.112659958356286,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 8.112659958356286}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.736518736200733}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 8.536034090443454}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 4.897464674293836}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.4989496016806374}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.1716817398259158}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.9294142147225046}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 2.2036160689553914}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 7.785187350976349}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 12.625559265480039}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 18.739223178641076}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 23.810303926106716}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 26.493984297303356}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood heptane,Blood Heptane (ng/mL),8.27752787836789,1.3560600069186761,6.880924596395857,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 8.270637990851906}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.447398500354371}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 6.425858336628058}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 4.277849915845474}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 1.7162964204802997}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.3560600069186761}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.3120152800433287}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.216225863783071}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 6.880924596395857}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 9.940050994600693}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 14.208947358098733}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 18.46397418877088}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 18.091622966011215}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
blood heptane,Blood Heptane (ng/mL),8.140552577918605,1.5778936352337707,6.592228902214583,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 7.690798421767795}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.517532661464662}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 6.592228902214583}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 4.883142046184445}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 1.5923363549560914}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.5778936352337707}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.407339193626595}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.225997973090446}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 6.55682380619099}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 11.02740775774198}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 12.920125075012589}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 15.912565070439417}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 18.922992615018487}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood heptane,Blood Heptane (ng/mL),8.18767605868453,1.4969368543364907,6.5264497730490465,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 7.873966738599479}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 10.398171759209022}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 6.063312285184922}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 4.114665745245622}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.200215792072304}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.7441114108687197}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 1.4969368543364907}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.394611594149712}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 6.5264497730490465}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 11.35585350554257}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 13.456804611692124}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 15.188183444997719}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 20.626505247951176}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
blood heptane,Blood Heptane (ng/mL),8.257384370308184,1.5538397888235558,6.069928644900667,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 7.972280147571308}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 9.697043939660151}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 5.466668364097989}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 4.2607304566175}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.783837353923592}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.5538397888235558}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.181830697180825}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 3.8067309265025493}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 6.069928644900667}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 10.913038256275707}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 13.618966773854286}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 19.231588061833587}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 19.789513402764655}]",trim_10_90,10% each tail,"{'lo': 0.1, 'hi': 0.9}"
blood hexane,Blood Hexane (ng/mL),10.246113524749138,2.282192598981801,7.580820803078538,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 12.379781365863732}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 7.580820803078538}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 7.451402989849584}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 5.318956659148842}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.0556812431458}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 2.8563711819304407}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.282192598981801}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 6.308804395193579}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 8.363231599565284}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 11.860694715525426}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 15.507109171021954}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 20.897423810616218}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 28.337005287817597}]",all,0% each tail,"{'lo': 0.0, 'hi': 1.0}"
blood hexane,Blood Hexane (ng/mL),10.604540227576411,1.9994122666560945,8.384215940580901,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 13.735440575328465}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 8.443877549502677}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 6.971218299159839}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 5.072304214112208}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 4.8045351461577255}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.9994122666560945}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 3.239334905748687}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 5.931104469094829}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 8.384215940580901}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 11.954012033561732}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 15.774572249459762}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 21.63630002967635}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 29.912695279454063}]",trim_3_97,3% each tail,"{'lo': 0.03, 'hi': 0.97}"
blood hexane,Blood Hexane (ng/mL),9.909345210498241,1.4864092941804468,8.077838875944867,13,"[{'age_bin': '20-24', 'age_mid': 22.5, 'wasserstein_rank': 14.048662654917683}, {'age_bin': '25-29', 'age_mid': 27.5, 'wasserstein_rank': 8.308229659799771}, {'age_bin': '30-34', 'age_mid': 32.5, 'wasserstein_rank': 7.027822072744744}, {'age_bin': '35-39', 'age_mid': 37.5, 'wasserstein_rank': 4.765571047029913}, {'age_bin': '40-44', 'age_mid': 42.5, 'wasserstein_rank': 2.606259102113596}, {'age_bin': '45-49', 'age_mid': 47.5, 'wasserstein_rank': 1.4864092941804468}, {'age_bin': '50-54', 'age_mid': 52.5, 'wasserstein_rank': 2.6421164903286782}, {'age_bin': '55-59', 'age_mid': 57.5, 'wasserstein_rank': 4.963129860608559}, {'age_bin': '60-64', 'age_mid': 62.5, 'wasserstein_rank': 8.077838875944867}, {'age_bin': '65-69', 'age_mid': 67.5, 'wasserstein_rank': 11.3403600236825}, {'age_bin': '70-74', 'age_mid': 72.5, 'wasserstein_rank': 15.996390431277945}, {'age_bin': '75-79', 'age_mid': 77.5, 'wasserstein_rank': 20.37639510125713}, {'age_bin': '80-84', 'age_mid': 82.5, 'wasserstein_rank': 27.182303122591318}]",trim_5_95,5% each tail,"{'lo': 0.05, 'hi': 0.95}"
